author,hindex,productivity,TNC,ANC,UNT,PNUOT,MAX PNUOT,MEAN PNUOT,diversity,persistance
711,8,48,184,3.8333333333333335,13,2=8=15=3=6=1=2=4=2=2=1=1=1,0.3125,3.6923076923076925,0.4807692177483978,0.36
723,14,147,919,6.2517006802721085,25,11=3=4=1=1=31=6=4=5=17=4=24=3=16=1=2=1=4=1=1=1=2=1=1=2,0.2108843537414966,5.88,0.5904761804340785,0.7307692307692307
736,28,333,3609,10.837837837837839,41,16=58=12=6=4=3=3=13=54=11=20=5=10=3=2=13=3=6=4=3=2=1=2=5=1=1=1=3=5=3=9=17=9=12=2=3=1=1=1=4=1,0.17417417417417416,8.121951219512194,0.5812641838635824,0.9142857142857143
750,9,33,249,7.545454545454546,11,9=3=4=1=1=1=1=2=6=3=2,0.2727272727272727,3.0,0.40771348503214005,0.4230769230769231
780,12,82,592,7.219512195121951,24,2=12=17=8=2=2=1=2=4=2=7=1=2=2=1=1=1=3=1=2=3=3=1=2,0.2073170731707317,3.4166666666666665,0.47560974217727586,0.7647058823529411
795,8,34,308,9.058823529411764,18,5=2=2=3=1=1=4=1=4=1=1=1=1=1=3=1=1=1,0.14705882352941177,1.8888888888888888,0.33333331568627544,0.9333333333333333
807,8,44,349,7.931818181818182,16,1=6=6=1=1=8=3=1=1=3=3=2=3=1=1=3,0.18181818181818182,2.75,0.3892045313016535,0.3548387096774194
819,7,51,205,4.019607843137255,10,6=26=2=4=1=1=7=1=2=1,0.5098039215686274,5.1,0.5901960668589006,0.9
825,13,107,835,7.803738317757009,17,27=4=1=18=1=1=20=5=16=1=1=2=1=2=3=3=1,0.2523364485981308,6.294117647058823,0.6025288524392062,0.4666666666666667
835,9,47,314,6.680851063829787,11,5=2=12=1=3=2=2=4=5=10=1,0.2553191489361702,4.2727272727272725,0.41779496120828036,0.5454545454545454
843,18,56,1312,23.428571428571427,12,16=10=1=3=6=1=14=1=1=1=1=1,0.2857142857142857,4.666666666666667,0.5595237975340138,0.96
875,15,40,776,19.4,10,3=20=4=4=3=1=2=1=1=1,0.5,4.0,0.5349999866250003,0.8285714285714286
888,12,93,730,7.849462365591398,13,4=4=4=10=8=2=25=25=1=7=1=1=1,0.26881720430107525,7.153846153846154,0.5475599592607416,0.8666666666666667
893,21,81,1311,16.185185185185187,12,1=18=2=8=38=3=2=4=1=2=1=1,0.4691358024691358,6.75,0.6450617188385918,0.7142857142857143
914,23,92,1522,16.543478260869566,16,21=11=13=1=3=6=8=12=2=2=2=4=2=1=3=1,0.22826086956521738,5.75,0.4932065131616258,0.8
928,8,36,195,5.416666666666667,7,27=1=2=1=3=1=1,0.75,5.142857142857143,0.658730145921517,0.7407407407407407
958,10,33,447,13.545454545454545,9,14=1=1=5=8=1=1=1=1,0.42424242424242425,3.6666666666666665,0.5454545305785129,1.0
976,9,45,235,5.222222222222222,16,10=2=3=5=2=1=2=2=2=5=1=4=3=1=1=1,0.2222222222222222,2.8125,0.3847222085432105,1.0
984,15,125,925,7.4,25,14=10=3=12=13=8=2=2=2=14=7=2=5=1=2=8=1=1=3=4=1=1=5=3=1,0.112,5.0,0.4639999907200002,0.9117647058823529
995,12,69,549,7.956521739130435,23,3=1=10=9=1=2=5=4=8=4=2=1=1=2=1=1=3=4=1=3=1=1=1,0.14492753623188406,3.0,0.4360428336063857,0.8275862068965517
1017,21,187,1755,9.385026737967914,23,4=18=2=16=27=1=2=2=1=3=12=74=4=4=1=1=5=1=5=1=1=1=1,0.39572192513368987,8.130434782608695,0.6896070596418942,0.7058823529411765
1032,21,170,1432,8.423529411764706,24,7=3=36=7=6=5=2=2=17=2=31=1=2=7=9=12=2=1=3=1=1=11=1=1,0.21176470588235294,7.083333333333333,0.574509795810842,0.4411764705882353
1044,21,147,1498,10.19047619047619,18,7=6=5=52=15=20=12=5=6=1=4=1=7=1=1=1=1=2,0.35374149659863946,8.166666666666666,0.5959939458389253,0.9333333333333333
1052,15,106,953,8.99056603773585,15,1=31=2=1=7=40=3=7=1=2=3=1=1=5=1,0.37735849056603776,7.066666666666666,0.6591194875281834,0.6857142857142857
1059,5,35,113,3.2285714285714286,3,6=2=27,0.7714285714285715,11.666666666666666,0.4761904721088436,1.0
1073,21,80,1493,18.6625,8,16=12=17=26=3=1=3=2,0.325,10.0,0.46562499534375,0.6521739130434783
1126,11,42,435,10.357142857142858,9,19=3=7=3=3=1=1=3=2,0.4523809523809524,4.666666666666667,0.48677247634164794,1.0
1157,9,30,229,7.633333333333334,12,5=3=3=3=1=2=1=4=1=1=4=2,0.16666666666666666,2.5,0.2944444326666671,0.17142857142857143
1182,21,119,1629,13.6890756302521,15,18=13=2=2=1=45=13=2=1=9=2=5=4=1=1,0.37815126050420167,7.933333333333334,0.6128851463361816,0.6
1187,6,52,146,2.8076923076923075,20,8=3=6=3=6=2=3=2=2=1=1=2=1=1=2=1=5=1=1=1,0.15384615384615385,2.6,0.38846152352071056,0.375
1191,8,40,252,6.3,10,8=7=14=1=4=1=1=2=1=1,0.35,4.0,0.5149999871250003,0.5454545454545454
1203,10,44,596,13.545454545454545,12,23=6=1=1=1=1=2=2=3=2=1=1,0.5227272727272727,3.6666666666666665,0.5871211961088159,0.8125
1208,11,39,427,10.948717948717949,10,5=10=17=1=1=1=1=1=1=1,0.4358974358974359,3.9,0.5820512671268906,0.8571428571428571
1214,18,114,1186,10.403508771929825,10,83=14=4=3=1=2=3=1=2=1,0.7280701754385965,11.4,0.7438596425977223,1.0
1217,23,191,2156,11.287958115183246,17,2=4=1=8=3=3=101=1=1=40=12=2=8=1=2=1=1,0.5287958115183246,11.235294117647058,0.7477671630395838,0.7666666666666667
1218,11,41,464,11.317073170731707,13,13=1=9=1=2=1=2=1=2=3=3=2=1,0.3170731707317073,3.1538461538461537,0.4803001723882309,1.0
1226,14,35,505,14.428571428571429,5,12=5=15=2=1,0.42857142857142855,7.0,0.43428570808163275,0.6666666666666666
1238,9,75,346,4.613333333333333,22,12=5=3=2=3=1=16=4=1=1=2=8=1=2=3=1=5=1=1=1=1=1,0.21333333333333335,3.409090909090909,0.5048484700395963,0.5769230769230769
1243,9,53,240,4.528301886792453,11,9=4=21=2=2=4=3=3=3=1=1,0.39622641509433965,4.818181818181818,0.48713549589307115,0.7352941176470589
1279,11,40,443,11.075,16,1=3=1=5=2=4=6=2=1=1=5=3=1=1=3=1,0.15,2.5,0.35624998575000055,0.21875
1316,8,30,270,9.0,11,2=6=4=6=2=3=1=1=1=3=1,0.2,2.727272727272727,0.3575757444646469,1.0
1327,12,80,632,7.9,14,5=22=5=4=23=2=3=1=1=2=1=8=1=2,0.2875,5.714285714285714,0.5624999901562501,0.7714285714285715
1362,11,53,485,9.150943396226415,5,1=43=3=1=5,0.8113207547169812,10.6,0.6641509371306515,0.72
1375,12,61,466,7.639344262295082,6,10=35=1=12=1=2,0.5737704918032787,10.166666666666666,0.5765027265699185,0.9523809523809523
1434,18,56,1055,18.839285714285715,8,1=13=30=2=2=5=2=1,0.5357142857142857,7.0,0.6071428484693878,0.9285714285714286
1491,9,34,247,7.264705882352941,11,3=4=7=4=1=2=7=1=1=3=1,0.20588235294117646,3.090909090909091,0.3743315386914127,0.8064516129032258
1492,27,310,3491,11.261290322580646,24,37=8=33=29=51=39=4=8=26=13=5=13=9=4=6=3=1=8=1=4=5=1=1=1,0.16451612903225807,12.916666666666666,0.5559139741907736,0.84375
1501,34,82,3459,42.18292682926829,10,2=6=2=3=2=58=3=3=2=1,0.7073170731707317,8.2,0.6707316991374184,0.8181818181818182
1502,11,49,334,6.816326530612245,5,11=4=4=1=29,0.5918367346938775,9.8,0.5142857090379009,0.8571428571428571
1572,9,42,284,6.761904761904762,10,3=23=1=2=4=1=3=3=1=1,0.5476190476190477,4.2,0.5619047485260774,0.896551724137931
1627,9,53,373,7.037735849056604,11,7=2=8=8=10=1=2=10=2=1=2,0.18867924528301888,4.818181818181818,0.39794167270138214,0.4
1633,11,30,1379,45.96666666666667,14,2=4=1=1=4=1=1=2=8=2=1=1=1=1,0.26666666666666666,2.142857142857143,0.39523807679365164,0.782608695652174
1637,11,67,414,6.17910447761194,13,1=3=27=12=9=2=1=1=5=1=1=1=3,0.40298507462686567,5.153846153846154,0.5993111249961446,0.6875
1723,8,49,425,8.673469387755102,6,31=4=7=1=4=2,0.6326530612244898,8.166666666666666,0.5612244829237818,1.0
1731,14,46,577,12.543478260869565,5,32=2=9=1=2,0.6956521739130435,9.2,0.5999999934782609,1.0
1734,7,45,175,3.888888888888889,5,28=5=9=1=2,0.6222222222222222,9.0,0.542222216197531,0.9333333333333333
1754,5,36,109,3.0277777777777777,9,1=2=3=16=5=1=5=2=1,0.4444444444444444,4.0,0.49999998750000024,0.39285714285714285
1768,7,52,368,7.076923076923077,13,14=5=4=3=4=7=3=3=1=5=1=1=1,0.2692307692307692,4.0,0.41124259326923096,1.0
1797,15,116,821,7.077586206896552,11,52=37=1=15=1=1=1=1=1=1=5,0.4482758620689655,10.545454545454545,0.7037617488122907,1.0
1850,15,55,599,10.89090909090909,4,15=10=24=6,0.43636363636363634,13.75,0.268181816231405,0.5909090909090909
1857,14,52,640,12.307692307692308,7,13=22=4=3=3=2=5,0.4230769230769231,7.428571428571429,0.4505494444843619,0.92
1914,13,38,531,13.973684210526315,9,3=1=8=2=18=2=1=1=2,0.47368421052631576,4.222222222222222,0.543859636241921,0.5769230769230769
1923,8,38,244,6.421052631578948,8,1=1=16=2=3=6=8=1,0.42105263157894735,4.75,0.5131578839335182,0.46875
1941,10,39,355,9.102564102564102,9,14=12=1=3=1=5=1=1=1,0.358974358974359,4.333333333333333,0.54131052881876,0.6129032258064516
1968,10,37,332,8.972972972972974,8,2=2=3=5=20=3=1=1,0.5405405405405406,4.625,0.5304053939371808,0.46153846153846156
1975,12,102,698,6.8431372549019605,15,7=2=13=13=1=19=14=6=6=3=13=1=2=1=1,0.18627450980392157,6.8,0.467973849327182,0.6764705882352942
1976,8,42,273,6.5,11,19=2=1=2=4=3=1=2=1=5=2,0.4523809523809524,3.8181818181818183,0.5064934932282007,1.0
1983,13,77,501,6.5064935064935066,21,5=1=1=5=1=4=8=4=1=1=9=5=1=1=1=2=15=5=3=2=2,0.19480519480519481,3.6666666666666665,0.45763758801371823,0.25
1986,10,30,267,8.9,7,3=9=1=9=4=3=1,0.3,4.285714285714286,0.39047618136507956,1.0
1996,9,33,170,5.151515151515151,7,17=2=7=2=3=1=1,0.5151515151515151,4.714285714285714,0.5281385169355899,0.9545454545454546
2010,15,73,708,9.698630136986301,19,5=3=31=13=2=6=1=1=1=1=1=1=1=1=1=1=1=1=1,0.4246575342465753,3.8421052631578947,0.633020891959586,0.7878787878787878
2020,12,54,473,8.75925925925926,16,1=1=2=1=6=7=2=1=5=7=11=3=2=1=1=3,0.2037037037037037,3.375,0.4398148017832652,0.3333333333333333
2021,11,55,473,8.6,9,14=3=5=27=1=1=2=1=1,0.4909090909090909,6.111111111111111,0.6181818080661158,0.7857142857142857
2029,13,35,640,18.285714285714285,5,18=14=1=1=1,0.5142857142857142,7.0,0.5371428494693878,0.6470588235294118
2048,10,53,388,7.320754716981132,15,6=1=2=4=1=4=6=20=3=1=1=1=1=1=1,0.37735849056603776,3.533333333333333,0.5383647646374753,0.45454545454545453
2052,11,58,362,6.241379310344827,15,2=24=3=10=2=1=3=1=1=1=4=1=1=2=2,0.41379310344827586,3.8666666666666667,0.5655172267538648,0.8484848484848485
2059,13,36,510,14.166666666666666,7,12=4=11=1=6=1=1,0.3333333333333333,5.142857142857143,0.4603174513668431,0.19047619047619047
2077,18,76,942,12.394736842105264,11,1=9=48=1=1=1=4=1=7=2=1,0.631578947368421,6.909090909090909,0.6985645831906322,0.9142857142857143
2081,18,55,886,16.10909090909091,8,19=28=3=1=1=1=1=1,0.509090909090909,6.875,0.6477272633057852,0.9545454545454546
2123,10,42,436,10.380952380952381,10,3=8=3=3=3=16=2=1=2=1,0.38095238095238093,4.2,0.4571428462585037,0.8461538461538461
2126,11,40,341,8.525,12,4=2=1=12=5=9=1=1=1=1=2=1,0.3,3.3333333333333335,0.4999999850000005,0.6190476190476191
2127,14,34,761,22.38235294117647,7,1=1=2=27=1=1=1,0.7941176470588235,4.857142857142857,0.6722688937221951,0.6190476190476191
2175,8,55,302,5.490909090909091,5,36=5=11=2=1,0.6545454545454545,11.0,0.5745454493223141,1.0
2271,14,42,511,12.166666666666666,6,33=4=2=1=1=1,0.7857142857142857,7.0,0.6746031649659865,1.0
2275,12,52,554,10.653846153846153,6,29=10=4=7=1=1,0.5576923076923077,8.666666666666666,0.5448717885848127,0.9714285714285714
2311,10,43,400,9.30232558139535,7,11=1=19=3=6=1=2,0.4418604651162791,6.142857142857143,0.5182724168121766,0.9
2315,18,64,1072,16.75,6,12=21=28=1=1=1,0.4375,10.666666666666666,0.5364583283040366,0.8529411764705882
2320,22,71,1863,26.239436619718308,7,4=7=34=5=17=2=2,0.4788732394366197,10.142857142857142,0.5191146830107404,0.90625
2339,21,107,1595,14.906542056074766,9,1=55=42=4=1=1=1=1=1,0.514018691588785,11.88888888888889,0.716510897400064,0.90625
2351,15,45,648,14.4,13,5=1=6=1=4=6=4=2=5=1=8=1=1,0.17777777777777778,3.4615384615384617,0.3726495618841408,0.37037037037037035
2372,8,37,323,8.72972972972973,6,5=4=18=4=2=4,0.4864864864864865,6.166666666666667,0.3738738678110543,0.7647058823529411
2387,17,78,899,11.525641025641026,10,9=30=4=16=1=11=1=2=1=3,0.38461538461538464,7.8,0.5615384543392506,0.9666666666666667
2395,11,35,391,11.17142857142857,4,29=1=4=1,0.8285714285714286,8.75,0.6214285643265307,1.0
2415,12,52,553,10.634615384615385,10,1=2=24=11=4=2=1=1=5=1,0.46153846153846156,5.2,0.5884615271449706,0.5384615384615384
2444,6,34,131,3.8529411764705883,5,17=4=3=5=5,0.5,6.8,0.3411764655709344,0.9666666666666667
2453,12,61,613,10.049180327868852,10,7=7=11=4=12=1=8=8=1=2,0.19672131147540983,6.1,0.3459016336737437,0.7428571428571429
2467,12,33,559,16.939393939393938,5,2=11=1=18=1,0.5454545454545454,6.6,0.5333333252525254,0.75
2572,13,88,586,6.659090909090909,17,8=17=3=2=3=25=2=6=3=7=1=2=2=1=2=3=1,0.2840909090909091,5.176470588235294,0.5254010593689233,0.8529411764705882
2600,22,45,2225,49.44444444444444,8,2=25=1=1=1=4=1=10,0.5555555555555556,5.625,0.619444433432099,0.6571428571428571
2604,16,40,1109,27.725,6,1=2=8=2=22=5,0.55,6.666666666666667,0.524999992125,0.7575757575757576
2646,18,126,1168,9.26984126984127,12,5=90=7=1=15=1=2=1=1=1=1=1,0.7142857142857143,10.5,0.7738095164399095,1.0
2665,10,53,274,5.169811320754717,11,12=12=3=2=1=3=11=1=3=3=2,0.22641509433962265,4.818181818181818,0.4391080526360079,1.0
2685,5,40,120,3.0,11,7=5=7=1=7=7=1=1=1=2=1,0.175,3.6363636363636362,0.3999999890000003,0.9696969696969697
2700,8,49,240,4.8979591836734695,13,3=3=22=1=1=3=1=2=4=1=4=3=1,0.4489795918367347,3.769230769230769,0.5149136441098264,0.967741935483871
2714,18,74,859,11.608108108108109,11,5=1=15=2=1=4=2=3=36=1=4,0.4864864864864865,6.7272727272727275,0.6117936026993825,0.7666666666666667
2718,9,38,290,7.631578947368421,5,1=15=12=3=7,0.39473684210526316,7.6,0.38947367908587266,0.8947368421052632
2729,24,113,2080,18.4070796460177,10,20=41=1=1=43=2=1=1=2=1,0.3805309734513274,11.3,0.6699114984963584,0.6451612903225806
2733,17,204,1388,6.803921568627451,10,1=160=5=3=1=27=1=1=3=2,0.7843137254901961,20.4,0.803921564686659,0.9310344827586207
2771,15,76,751,9.881578947368421,14,11=1=1=29=9=7=1=8=1=2=1=3=1=1,0.3815789473684211,5.428571428571429,0.593984951464187,0.8095238095238095
2781,6,30,174,5.8,8,3=10=2=4=1=2=1=7,0.3333333333333333,3.75,0.41666665555555593,0.9444444444444444
2786,11,42,346,8.238095238095237,7,3=2=25=3=2=6=1,0.5952380952380952,6.0,0.5510203989795921,0.71875
2901,12,56,458,8.178571428571429,9,34=5=1=2=2=8=1=1=2,0.6071428571428571,6.222222222222222,0.6388888786210319,0.8148148148148148
2907,6,34,126,3.7058823529411766,14,2=1=2=7=10=2=1=1=1=1=2=1=1=2,0.29411764705882354,2.4285714285714284,0.43697477192288764,0.8260869565217391
2910,13,51,1065,20.88235294117647,17,5=2=1=2=3=3=4=2=7=7=2=3=2=3=1=2=2,0.13725490196078433,3.0,0.2952710397539411,0.36363636363636365
2936,19,87,1022,11.74712643678161,10,27=23=13=10=5=2=3=1=2=1,0.3103448275862069,8.7,0.5390804535737879,1.0
2976,9,53,375,7.0754716981132075,4,22=15=15=1,0.41509433962264153,13.25,0.2971698090779638,1.0
2980,15,70,704,10.057142857142857,9,1=3=12=33=8=2=7=3=1,0.4714285714285714,7.777777777777778,0.5619047546802721,0.8125
2993,10,33,297,9.0,12,14=1=1=4=2=3=1=2=1=1=1=2,0.42424242424242425,2.75,0.48737371965105664,0.6
2996,24,82,2196,26.78048780487805,17,5=11=33=2=1=3=2=2=2=5=1=1=3=7=1=2=1,0.4024390243902439,4.823529411764706,0.5781922405238482,1.0
3006,9,38,367,9.657894736842104,8,2=1=1=14=4=1=10=5,0.3684210526315789,4.75,0.4934210422437676,0.41379310344827586
3021,11,62,526,8.483870967741936,12,5=33=6=4=1=1=2=4=1=3=1=1,0.532258064516129,5.166666666666667,0.6048386979708639,0.5769230769230769
3024,24,244,2589,10.610655737704919,14,1=25=14=160=23=5=1=3=1=4=2=1=3=1,0.6557377049180327,17.428571428571427,0.7745901594900565,0.9285714285714286
3088,15,40,582,14.55,9,7=1=6=2=17=1=2=1=3,0.425,4.444444444444445,0.5166666550416669,0.35714285714285715
3170,10,50,363,7.26,6,5=19=5=6=7=8,0.38,8.333333333333334,0.2666666634666667,0.84375
3193,10,39,321,8.23076923076923,8,14=2=2=14=3=2=1=1,0.358974358974359,4.875,0.509615374161736,1.0
3196,5,37,107,2.891891891891892,10,4=9=9=2=2=4=2=2=2=1,0.24324324324324326,3.7,0.3702702602629659,0.29411764705882354
3200,13,82,618,7.536585365853658,3,59=10=13,0.7195121951219512,27.333333333333332,0.39837398228237164,1.0
3202,17,64,930,14.53125,4,19=6=37=2,0.578125,16.0,0.46093749711914067,1.0
3203,18,97,968,9.97938144329897,13,33=48=1=2=1=1=2=2=3=1=1=1=1,0.4948453608247423,7.461538461538462,0.7232355176663916,0.9333333333333333
3212,13,34,476,14.0,8,16=10=1=1=1=3=1=1,0.47058823529411764,4.25,0.5735293982698966,0.84
3230,8,32,178,5.5625,7,3=1=4=9=4=9=2,0.28125,4.571428571428571,0.3482142780970984,0.18518518518518517
3268,10,38,334,8.789473684210526,10,3=17=1=1=6=6=1=1=1=1,0.4473684210526316,3.8,0.5526315644044325,0.9705882352941176
3275,6,31,138,4.451612903225806,7,1=3=3=7=3=13=1,0.41935483870967744,4.428571428571429,0.4423963033744613,0.3888888888888889
3309,14,118,786,6.661016949152542,9,34=36=14=1=25=1=3=3=1,0.3050847457627119,13.11111111111111,0.5612052687893007,0.9333333333333333
3313,10,40,546,13.65,6,12=22=1=1=3=1,0.55,6.666666666666667,0.5833333245833334,0.6923076923076923
3342,14,61,533,8.737704918032787,9,4=5=18=10=8=10=4=1=1,0.29508196721311475,6.777777777777778,0.40437157873331553,0.95
3344,12,76,478,6.2894736842105265,14,12=3=14=8=11=4=3=1=3=7=7=1=1=1,0.18421052631578946,5.428571428571429,0.4342105183171746,0.8
3368,8,30,273,9.1,7,8=6=5=1=2=5=3,0.26666666666666666,4.285714285714286,0.29523808834920645,0.8695652173913043
3501,10,50,531,10.62,12,1=1=1=1=17=17=5=3=1=1=1=1,0.34,4.166666666666667,0.5966666523466669,0.8235294117647058
3519,14,167,1058,6.335329341317365,35,1=8=2=8=45=20=5=7=8=3=3=4=11=2=1=2=3=3=1=6=2=1=1=1=1=7=1=1=1=1=1=3=1=1=1,0.2694610778443114,4.771428571428571,0.594354136388643,0.7352941176470589
3522,15,257,983,3.8249027237354087,39,8=23=3=5=3=11=16=6=20=5=12=1=10=2=15=4=1=51=1=1=2=3=4=9=1=11=7=1=8=1=1=2=1=3=1=1=1=1=1,0.19844357976653695,6.589743589743589,0.58425620184921,0.39285714285714285
3524,8,32,215,6.71875,5,1=24=1=5=1,0.75,6.4,0.6249999902343751,1.0
3545,8,42,181,4.309523809523809,8,25=4=6=2=2=1=1=1,0.5952380952380952,5.25,0.6011904647392293,1.0
3546,4,30,70,2.3333333333333335,15,2=4=5=2=1=1=1=2=1=1=1=3=1=4=1,0.16666666666666666,2.0,0.33333331666666743,0.22727272727272727
3566,7,65,634,9.753846153846155,25,1=5=6=1=3=2=1=1=3=9=8=3=4=2=1=1=1=2=2=3=1=1=2=1=1,0.13846153846153847,2.6,0.4086153688994089,0.4482758620689655
3567,13,150,767,5.113333333333333,22,5=5=3=37=11=21=6=3=17=1=5=8=4=11=1=3=1=1=1=1=2=3,0.24666666666666667,6.818181818181818,0.555151507009293,0.8
3578,13,125,764,6.112,28,9=2=19=20=10=7=4=13=1=1=3=1=1=9=3=1=1=7=1=2=1=1=1=1=1=1=2=2,0.16,4.464285714285714,0.5591428446180575,0.9666666666666667
3582,9,137,418,3.051094890510949,28,7=1=8=2=1=7=1=3=11=34=4=3=3=19=1=5=4=1=4=1=2=5=2=1=1=1=4=1,0.24817518248175183,4.892857142857143,0.5560479552674246,0.75
3604,13,82,563,6.865853658536586,17,7=7=1=5=1=1=12=4=23=12=1=1=2=2=1=1=1,0.2804878048780488,4.823529411764706,0.5624103183259267,0.38235294117647056
3634,15,231,888,3.844155844155844,36,2=8=6=1=3=14=8=10=4=10=9=1=10=3=18=14=5=4=3=12=2=6=17=1=4=10=1=13=17=5=2=2=3=1=1=1,0.07792207792207792,6.416666666666667,0.443602686689405,0.5588235294117647
3644,13,150,829,5.526666666666666,29,5=1=2=2=5=1=13=3=3=4=11=2=4=2=7=3=52=2=5=3=2=3=2=2=1=7=1=1=1,0.3466666666666667,5.172413793103448,0.5650574603399237,0.5172413793103449
3647,10,62,326,5.258064516129032,11,37=1=12=2=1=1=4=1=1=1=1,0.5967741935483871,5.636363636363637,0.6891495478904553,1.0
3648,15,64,1040,16.25,13,7=5=6=8=1=1=18=2=9=1=4=1=1,0.28125,4.923076923076923,0.48317306710862395,0.8333333333333334
3703,5,34,133,3.911764705882353,6,11=9=4=8=1=1,0.3235294117647059,5.666666666666667,0.3823529344290658,0.9047619047619048
3732,22,239,1880,7.866108786610878,30,22=14=10=9=3=11=31=4=12=12=1=1=1=2=12=1=16=3=2=12=39=2=8=1=4=1=1=1=2=1,0.16317991631799164,7.966666666666667,0.5596931589438796,0.5517241379310345
3739,12,228,663,2.9078947368421053,31,25=10=8=9=13=6=1=3=9=10=11=2=14=5=4=8=32=3=2=1=12=12=2=6=1=6=1=4=2=5=1,0.14035087719298245,7.354838709677419,0.4620826196369356,0.40625
3762,19,525,2064,3.9314285714285715,45,11=14=6=41=7=9=20=14=1=2=13=44=34=9=3=5=1=17=16=79=3=16=10=8=6=2=3=40=14=18=4=9=1=15=5=2=4=1=2=2=1=1=5=5=2,0.15047619047619049,11.666666666666666,0.5632169263893575,0.6
3772,8,46,592,12.869565217391305,15,2=4=10=1=1=1=4=6=8=3=2=1=1=1=1,0.21739130434782608,3.066666666666667,0.4521738982986772,0.7777777777777778
3774,11,65,436,6.707692307692308,8,48=6=2=3=1=1=1=3,0.7384615384615385,8.125,0.6942307606863904,1.0
3798,23,180,1649,9.161111111111111,27,7=40=18=7=42=2=16=1=3=1=6=14=1=1=2=5=2=2=1=1=1=1=2=1=1=1=1,0.23333333333333334,6.666666666666667,0.6617283851358027,0.8387096774193549
3812,2,33,29,0.8787878787878788,12,4=1=11=2=1=7=1=1=1=1=1=2,0.3333333333333333,2.75,0.48737371965105664,0.6153846153846154
3845,11,73,646,8.849315068493151,17,8=2=4=7=1=16=4=2=14=3=5=1=1=2=1=1=1,0.2191780821917808,4.294117647058823,0.5044318980031572,0.6086956521739131
3867,12,58,583,10.051724137931034,12,1=3=32=4=9=1=1=1=3=1=1=1,0.5517241379310345,4.833333333333333,0.646551710760999,0.8823529411764706
3883,9,49,304,6.204081632653061,16,14=4=1=2=6=5=1=2=2=3=2=1=1=1=2=2,0.2857142857142857,3.0625,0.440051006039151,1.0
3897,7,58,165,2.8448275862068964,12,1=5=4=4=20=10=3=1=1=1=6=2,0.3448275862068966,4.833333333333333,0.5057471159730481,0.875
3901,14,59,719,12.186440677966102,8,30=8=2=4=10=3=1=1,0.5084745762711864,7.375,0.5656779584314853,1.0
3910,5,38,92,2.4210526315789473,13,1=12=2=2=4=1=9=1=1=1=2=1=1,0.3157894736842105,2.923076923076923,0.5020242743234611,0.5
3948,6,33,97,2.9393939393939394,12,14=2=2=3=2=1=1=1=1=1=2=3,0.42424242424242425,2.75,0.462121195316805,1.0
3951,12,52,515,9.903846153846153,5,39=3=5=3=2,0.75,10.4,0.5846153789940829,1.0
3971,25,133,2369,17.81203007518797,14,2=1=10=21=55=10=3=1=6=8=6=4=5=1,0.41353383458646614,9.5,0.5859291023178247,0.8387096774193549
3972,27,219,2943,13.438356164383562,18,4=3=1=1=3=9=3=22=16=86=23=23=8=11=2=2=1=1,0.3926940639269406,12.166666666666666,0.6410451494749206,0.7428571428571429
3978,7,35,188,5.371428571428571,5,23=8=2=1=1,0.6571428571428571,7.0,0.5828571345306124,0.8928571428571429
3995,12,59,537,9.101694915254237,7,22=18=14=2=1=1=1,0.3728813559322034,8.428571428571429,0.5326876450116963,1.0
4039,20,74,1479,19.986486486486488,7,25=23=20=1=3=1=1,0.33783783783783783,10.571428571428571,0.5212355163049149,0.8787878787878788
4069,9,47,335,7.127659574468085,7,35=1=2=3=1=1=4,0.7446808510638298,6.714285714285714,0.6686929991592836,0.95
4082,14,30,535,17.833333333333332,5,20=5=2=2=1,0.6666666666666666,6.0,0.5466666575555557,0.8333333333333334
4083,18,77,928,12.051948051948052,13,28=1=9=1=2=17=3=2=9=1=1=2=1,0.36363636363636365,5.923076923076923,0.6033965932093881,0.6333333333333333
4089,14,63,865,13.73015873015873,13,11=17=1=1=9=1=6=1=6=1=2=6=1,0.2698412698412698,4.846153846153846,0.5079364974552786,0.8
4091,15,50,977,19.54,6,31=8=8=1=1=1,0.62,8.333333333333334,0.5933333262133333,1.0
4118,6,35,131,3.742857142857143,10,8=8=2=6=1=1=2=1=5=1,0.22857142857142856,3.5,0.4257142735510207,0.7142857142857143
4122,8,31,222,7.161290322580645,5,7=9=2=10=3,0.3225806451612903,6.2,0.28387096316337157,0.6190476190476191
4147,13,48,479,9.979166666666666,7,29=2=4=5=1=6=1,0.6041666666666666,6.857142857142857,0.5773809439608136,0.9411764705882353
4161,12,55,422,7.672727272727273,12,18=1=8=1=15=1=2=5=1=1=1=1,0.32727272727272727,4.583333333333333,0.5833333206060608,0.8529411764705882
4170,9,35,235,6.714285714285714,4,29=3=2=1,0.8285714285714286,8.75,0.6071428502040818,0.8064516129032258
4178,9,46,393,8.543478260869565,15,14=3=2=3=2=2=3=2=4=5=1=1=2=1=1,0.30434782608695654,3.066666666666667,0.4144927401071208,0.8076923076923077
4202,7,40,162,4.05,10,14=11=5=1=1=2=1=1=3=1,0.35,4.0,0.5349999866250003,0.7272727272727273
4222,12,54,496,9.185185185185185,14,9=18=4=2=2=5=2=6=1=1=1=1=1=1,0.3333333333333333,3.857142857142857,0.5291005153831083,1.0
4223,15,104,991,9.528846153846153,5,60=12=1=4=27,0.5769230769230769,20.8,0.5423076897004439,1.0
